MGI_ID,MGI_Symbol
MGI:2137092,Eefsec
MGI:2135932,Lce3c
MGI:2137218,Mrpl13
MGI:2137219,Mrpl16
MGI:2137221,Mrpl20
MGI:2137202,Mrpl1
MGI:2137215,Mrpl11
MGI:2137204,Mrpl3
MGI:2137210,Mrpl4
MGI:2137211,Mrpl9
MGI:2137224,Mrpl27
MGI:2137225,Mrpl33
MGI:2137226,Mrpl32
MGI:2137227,Mrpl34
MGI:2137228,Mrpl36
MGI:2137229,Mrpl43
MGI:2137237,Niban1
MGI:2137300,Hapln2
MGI:2137302,B3gnt5
MGI:2136934,Clec2h
MGI:2137336,Baiap2
MGI:1933163,Trim2
MGI:2137352,Trim6
MGI:2137353,Trim7
MGI:2137354,Trim9
MGI:2137355,Trim11
MGI:2137356,Trim16
MGI:2137357,Trim33
MGI:2137359,Trim34a
MGI:2137379,Med15
MGI:2137385,Ctsq
MGI:2137384,Mepe
MGI:2137383,Csmd1
MGI:2137414,Kifc5b
MGI:2135958,Scap
MGI:2137410,Twnk
MGI:2137512,Arid4b
MGI:2137513,Slc24a3
MGI:2137520,Twsg1
MGI:2137586,Dtnbp1
MGI:2137594,Galnt17
MGI:2137600,Rcc1l
MGI:2137612,Fkbp6
MGI:2137617,Tinagl1
MGI:2137624,Pom121
MGI:2137630,Pkmyt1
MGI:1930187,Maged1
MGI:2137648,Ifi30
MGI:2137668,Zfhx4
MGI:2137670,Ybx3
MGI:2137677,Sfxn1
MGI:2137678,Sfxn2
MGI:2137679,Sfxn3
MGI:2137680,Sfxn4
MGI:2137681,Sfxn5
MGI:2137698,Ugt1a6a
MGI:1933162,Lrba
MGI:2137706,Actn1
MGI:2137738,Prcc
MGI:2137858,Cadm3
MGI:2137870,Tmem40
MGI:2137896,Zfp451
MGI:2137907,Slc25a2
MGI:2137913,Loxl2
MGI:2138069,Hmgn3
MGI:2138080,Utp25
MGI:2138133,Lrrc59
MGI:2138143,AA986860
MGI:2138151,Kmo
MGI:2138153,Txndc9
MGI:2138162,Stk17b
MGI:2138169,Cfhr1
MGI:2138198,D630023F18Rik
MGI:2138209,D2hgdh
MGI:2138232,Colgalt2
MGI:2138243,Ifi209
MGI:2138261,Smap1
MGI:2138271,Gorab
MGI:2138281,Lbr
MGI:2138283,Chst10
MGI:2138297,Sh3bp4
MGI:2138299,AI597479
MGI:2138302,Ifi207
MGI:2138319,Trp53bp2
MGI:2138327,Phlpp1
MGI:2138334,Dgkd
MGI:2138346,Suco
MGI:2138351,Susd4
MGI:2138365,Tmem237
MGI:2138383,Gtf3c3
MGI:2138391,Pid1
MGI:2138446,Atg9a
MGI:2138453,Mael
MGI:2138477,Khdc1b
MGI:2138563,Sulf1
MGI:2138584,Gigyf2
MGI:2138605,Rabif
MGI:2138614,Ccnyl1
MGI:2138628,Obsl1
MGI:2138647,Fcrla
MGI:2138735,Stum
MGI:2138741,Hnrnpf
MGI:2138811,Cdc123
MGI:2138828,Eps8l2
MGI:2138853,AI182371
MGI:2138856,Ldlrad3
MGI:2138865,Dlgap4
MGI:2138890,Slc5a12
MGI:2138893,Usp6nl
MGI:2138915,Myl9
MGI:2138934,Mbd5
MGI:2138935,Fam102a
MGI:2138937,Gtf3c4
MGI:2138939,Nat10
MGI:2138953,Fibcd1
MGI:2138968,Clp1
MGI:2138982,Znfx1
MGI:2138986,Qser1
MGI:2138987,Slc4a11
MGI:2138993,Lpcat4
MGI:2138994,Pomt1
MGI:2138997,Prom2
MGI:2139014,Osbpl6
MGI:2139018,Olah
MGI:2139054,Gpr107
MGI:2139080,Dzank1
MGI:2139083,Cep152
MGI:2139090,Stard7
MGI:2139135,Anapc2
MGI:2139150,Ssx2ip
MGI:2139207,Sec16a
MGI:2139220,Tm9sf4
MGI:2139258,Depdc7
MGI:2139270,Snph
MGI:2139274,Slc39a12
MGI:2139279,Hrh3
MGI:2139287,Scrt2
MGI:2139309,Garnl3
MGI:2139317,Zscan29
MGI:2139328,Tspyl3
MGI:2139347,Thnsl1
MGI:2139354,Arfgef2
MGI:2139360,Sall4
MGI:2139365,Abtb2
MGI:2139369,Rtel1
MGI:2139371,Bahd1
MGI:2139395,Golga2
MGI:2139422,Duox1
MGI:2139434,Mylk2
MGI:2139444,Ctxn2
MGI:2139447,Galnt13
MGI:2139461,Tmem62
MGI:2139469,Fastkd5
MGI:2139530,Rabepk
MGI:2139535,Tprn
MGI:2139593,Wdr47
MGI:2139607,Usp53
MGI:2139628,Ctso
MGI:2139667,Dpyd
MGI:2139714,Adgrl2
MGI:2139736,Zfp697
MGI:2139740,Ppm1l
MGI:2139743,Eps8l3
MGI:2139744,Clca4a
MGI:2139746,Ankrd13c
MGI:2139758,Clca2
MGI:2139764,Sec24b
MGI:2139777,Ankrd50
MGI:2139790,Clca4b
MGI:2139793,Cept1
MGI:2139806,Spg20
MGI:2139810,Slc35f1
MGI:2139883,Zbtb10
MGI:2139916,Med12l
MGI:2139971,Prmt6
MGI:2140050,Ints3
MGI:2140076,Isg20l2
MGI:2140077,Slc9b2
MGI:2140103,Nmd3
MGI:2140113,H4c14
MGI:2140151,Nol6
MGI:2140175,Ldlrap1
MGI:2140179,Dcaf10
MGI:2140197,Acnat1
MGI:2140201,Slc5a9
MGI:2140219,Lrrc19
MGI:2140220,Ecpas
MGI:2140224,Cyp2j11
MGI:2140230,Camta1
MGI:2140248,Zbtb48
MGI:2140259,Zmynd12
MGI:2140260,Pcsk9
MGI:2140279,Tdrd7
MGI:2140300,Myorg
MGI:2140313,Shoc1
MGI:2140321,Pafah2
MGI:2140327,Phactr4
MGI:2140340,Akna
MGI:2140356,H6pd
MGI:2140359,Tmem64
MGI:2140361,Slc35d1
MGI:2140364,Adprs
MGI:2140367,Fbxl4
MGI:2140368,Gpn2
MGI:2140371,Rusc2
MGI:2140435,Calr4
MGI:2140466,AU022252
MGI:2140473,Pramel12
MGI:2140475,AU040320
MGI:2140494,Ppp1r8
MGI:2140500,Tent5b
MGI:2140592,Slc44a1
MGI:2140623,Mob3c
MGI:2140628,Lao1
MGI:2140651,C77080
MGI:2140675,Iffo2
MGI:2140680,A430005L14Rik
MGI:2140706,Pramel32
MGI:2140708,Pramel29
MGI:2140712,Phf24
MGI:2140726,Guf1
MGI:2140729,Zfand2a
MGI:2140750,Zfp518b
MGI:2140767,Rell1
MGI:2140770,Oas1d
MGI:2140779,Sdad1
MGI:2140789,AA792892
MGI:2140794,Ugt2b38
MGI:2140796,Slc15a4
MGI:2140804,Hsd17b13
MGI:2140839,Lrrc8c
MGI:2140843,Noc4l
MGI:2140844,Nsun5
MGI:2140872,N4bp2l1
MGI:2140873,Ttc28
MGI:2140882,Upk3b
MGI:2140885,Napepld
MGI:2140902,Lin54
MGI:2140937,Gbp6
MGI:2140940,Acacb
MGI:2140945,Pds5b
MGI:2140950,Tent2
MGI:2140962,Ugt2b34
MGI:2140967,Mapre3
MGI:2140972,Dcun1d4
MGI:2140983,Fam185a
MGI:2140991,Usp30
MGI:2140998,Ube3c
MGI:2141032,Alkbh2
MGI:2141041,Gm16513
MGI:2141043,Ccdc60
MGI:2141070,Ccz1
MGI:2141101,Depdc5
MGI:2141135,Hscb
MGI:2141142,Rpap2
MGI:2141161,Tyw1
MGI:2141165,Kpna7
MGI:2141180,Glmn
MGI:2141183,Mlxip
MGI:2141255,Zfp513
MGI:2141291,Bud31
MGI:2141314,Naa11
MGI:2141341,Pramel34
MGI:2141353,Lrrc8b
MGI:2141396,Styk1
MGI:2141402,Clec2l
MGI:2141413,Zfp282
MGI:2141418,Ttll3
MGI:2141439,Fam71f2
MGI:2141440,Rpusd3
MGI:2141450,Jazf1
MGI:2141466,Bmt2
MGI:2141485,Lrtm2
MGI:2141503,Pot1a
MGI:2141505,Parp11
MGI:2141510,AI854703
MGI:2141515,Zfp956
MGI:2141520,Hepacam2
MGI:2141558,Wdr91
MGI:2141599,Tsen2
MGI:2141625,Nup205
MGI:2141635,Cfap100
MGI:2141640,Kcp
MGI:2141656,Gcfc2
MGI:2141658,Vopp1
MGI:2141669,Eogt
MGI:2141676,Fbxl14
MGI:2141677,Prrt4
MGI:2141773,E330021D16Rik
MGI:2141787,C87436
MGI:2141794,Frmd4b
MGI:2141810,Ceacam15
MGI:2141813,Dhx32
MGI:2141847,Phrf1
MGI:2141857,Atf5
MGI:2141861,Ap2s1
MGI:2141866,Ric8a
MGI:2141867,Inpp5f
MGI:2141874,Plekhg2
MGI:2141879,Hsd3b7
MGI:2141881,Ino80e
MGI:2141917,Prkd2
MGI:2141920,Wtip
MGI:2141921,Zfp575
MGI:2141942,Ccp110
MGI:2141950,Syne4
MGI:2141959,Alg8
MGI:2141969,Efl1
MGI:2141979,AI467606
MGI:2141980,Scaf1
MGI:2141981,E430018J23Rik
MGI:2141989,Grwd1
MGI:2141990,Nlrp6
MGI:2142008,Pwwp2b
MGI:2142022,Clrn3
MGI:2142037,Alkbh6
MGI:2142048,Rnf40
MGI:2142062,Spty2d1
MGI:2142075,Nars2
MGI:2142077,Trim68
MGI:2142079,AI987944
MGI:2142116,Psip1
MGI:2142121,Acp7
MGI:2142124,AU018091
MGI:2142149,Ano1
MGI:2142166,C2cd3
MGI:2142174,4933405O20Rik
MGI:2142186,Spred3
MGI:2142195,Leng8
MGI:2142208,Faap24
MGI:2142212,AW146154
MGI:2142227,Lrrk1
MGI:2142246,Unc45a
MGI:2142282,Whamm
MGI:2142292,Mtmr10
MGI:2142330,Ppm1n
MGI:2142346,Strn4
MGI:2142347,Zfp568
MGI:2142364,Hirip3
MGI:2142403,Slc35e1
MGI:2142433,Samd1
MGI:2142454,Usb1
MGI:2142489,Ido2
MGI:2142491,Ces2a
MGI:2142501,Smim19
MGI:2142523,Crtc1
MGI:2142527,Exoc8
MGI:2142534,Vat1l
MGI:2142538,AI429214
MGI:2142544,Plekhg4
MGI:2142546,Zfp868
MGI:2142567,Arhgef18
MGI:2142572,Mtus1
MGI:2142581,Nsd3
MGI:2142593,Enkd1
MGI:2142598,Slc7a6
MGI:2142610,Snx25
MGI:2142624,Tmem189
MGI:2142632,Alg11
MGI:2142651,Prmt9
MGI:2142662,Zdhhc7
MGI:2142687,Ces1f
MGI:2142716,Gpat4
MGI:2142747,Cpne7
MGI:2142763,Cyp4v3
MGI:2142765,Fam155a
MGI:2142786,Tango6
MGI:2142792,Dcun1d2
MGI:2142808,Cog4
MGI:2142810,Ppip5k2
MGI:2142823,BB014433
MGI:2142824,Nek5
MGI:2142841,B3gnt9
MGI:2142877,Fam90a1a
MGI:2142885,Cog8
MGI:2142888,Cmtm4
MGI:2142908,Myzap
MGI:2142951,Edc3
MGI:2142973,Lars2
MGI:2142979,Dennd4a
MGI:2142980,Tmem266
MGI:2142985,Xylb
MGI:2142989,Ncapd3
MGI:2143057,Pif1
MGI:2143099,AI593442
MGI:2143103,Ano10
MGI:2143107,Slc22a13
MGI:2143132,Plekho2
MGI:2143151,Rpp25
MGI:2143163,Mapkapk3
MGI:2143169,Acad11
MGI:2143205,Nkapd1
MGI:2143217,Slc6a20a
MGI:2143230,Phldb1
MGI:2143261,A4gnt
MGI:2143266,Il20rb
MGI:2143267,Plscr4
MGI:2143272,Dis3l
MGI:2143311,Bbs4
MGI:2143315,Klhl18
MGI:2143322,AW551984
MGI:2143333,Exog
MGI:2143340,Zfp445
MGI:2143362,Zfp809
MGI:2143424,Pomgnt2
MGI:2143484,Slc6a15
MGI:2143526,Gstt3
MGI:2143528,Rdh9
MGI:2143535,Upb1
MGI:2143537,Tmem26
MGI:2143539,Gls2
MGI:2143558,Chchd10
MGI:2143575,Mfsd4b1
MGI:2143585,Fig4
MGI:2143599,Traf3ip2
MGI:2143628,L3mbtl3
MGI:2143652,Tmem263
MGI:2143657,Lrrc75b
MGI:2143670,Zc3h10
MGI:2143676,Zfp365
MGI:2143691,Tafa2
MGI:2143698,Vezt
MGI:2143702,Enpp3
MGI:2143755,AU041133
MGI:2143764,Arhgap9
MGI:2143792,Zfr2
MGI:2143854,Nup107
MGI:2143886,Dot1l
MGI:2143897,Calhm5
MGI:2143920,Slc26a10
MGI:2143974,Mgat4b
MGI:2143977,Mbtd1
MGI:2143990,Parp12
MGI:2143991,Epop
MGI:2143994,Psme4
MGI:2144013,Xpo1
MGI:2144023,Fbxw11
MGI:2144041,Wsb2
MGI:2144047,Stradb
MGI:2144095,Sec14l4
MGI:2144113,Tmem199
MGI:2144114,Tug1
MGI:2144117,Smg6
MGI:2144150,Slc35e4
MGI:2144151,Pnpo
MGI:2144157,Usp22
MGI:2144158,Nudcd3
MGI:2144164,Tbc1d10a
MGI:2144177,Pex12
MGI:2144199,Mief2
MGI:2144205,Tmem17
MGI:2144208,Tubg2
MGI:2144215,Slc25a41
MGI:2144224,Wdr92
MGI:2144243,Clint1
MGI:2144271,Rilp
MGI:2144276,Zfp692
MGI:2144281,Cuedc1
MGI:2144284,Inca1
MGI:2144305,Nsrp1
MGI:2144377,Tns4
MGI:2144383,Ccdc117
MGI:2144404,Jmjd4
MGI:2144423,Arhgap44
MGI:2144467,Wdpcp
MGI:2144471,Tada2a
MGI:2144474,Ppp4r3b
MGI:2144475,Usp32
MGI:2144486,Rprml
MGI:2144489,Alkbh5
MGI:2144501,Ankrd13b
MGI:2144506,Rundc1
MGI:2144518,Stac2
MGI:2144529,Cnot6
MGI:2144564,Fam117a
MGI:2144566,Tsr1
MGI:2144585,Slc16a6
MGI:2144613,Pik3r6
MGI:2144695,Sgsm2
MGI:2144709,D930048N14Rik
MGI:2144724,Ttc7b
MGI:2144726,Tmem11
MGI:2144727,Ddx1
MGI:2144738,Tedc1
MGI:2144755,Ankmy2
MGI:2144765,Pld4
MGI:2144766,Slc25a47
MGI:2144805,Vipas39
MGI:2144814,Lrfn5
MGI:2144822,Aspg
MGI:2144831,Ahnak2
MGI:2144837,Ptpn23
MGI:2144842,Cbll1
MGI:2144865,Tecpr2
MGI:2144877,Spata7
MGI:2144891,Tmem179
MGI:2144929,Adi1
MGI:2144989,Plekhh1
MGI:2145011,Lratd1
MGI:2145021,Trib2
MGI:2145043,Cep170b
MGI:2145099,Mis18bp1
MGI:2145118,Eif2b2
MGI:2145130,Cog5
MGI:2145154,Pelo
MGI:2145180,Zfp729b
MGI:2145181,Zfyve16
MGI:2145198,Rfesd
MGI:2145219,Iars
MGI:2145236,Lhfpl2
MGI:2145242,Arrdc3
MGI:2145245,Srek1
MGI:2145261,Kdm1b
MGI:2145264,Nhlrc1
MGI:2145269,Lrrc14b
MGI:2145274,Tasor2
MGI:2145304,Gfod1
MGI:2145310,Rnf44
MGI:2145316,Txndc5
MGI:2145317,Brd9
MGI:2145349,Cdk20
MGI:2145369,Epdr1
MGI:2145373,Slc25a48
MGI:2145374,Dhx29
MGI:2145420,Akr1c18
MGI:2145422,AW209491
MGI:2145425,Depdc1b
MGI:2145430,Ptpdc1
MGI:2145443,Utp15
MGI:2145448,Slf1
MGI:2145458,Akr1c14
MGI:2145481,Serpinb6c
MGI:2145496,Fam8a1
MGI:2145517,B3galnt2
MGI:2145525,Asb13
MGI:2145528,Nlrp4f
MGI:2145534,Ccno
MGI:2145541,H3c8
MGI:2145557,E330034G19Rik
MGI:2145567,Fam149b
MGI:2145578,Slain1
MGI:2145579,Kctd9
MGI:2145597,Mbnl2
MGI:2145637,Mtmr6
MGI:2145645,Exoc5
MGI:2145650,Fam170b
MGI:2145657,A630023A22Rik
MGI:2145661,Ankrd28
MGI:2145726,9930012K11Rik
MGI:2145729,Zfp957
MGI:2145733,Cphx1
MGI:2145738,Fam216b
MGI:2145790,Ppp1r3e
MGI:2145814,Ppif
MGI:2145823,Kctd12
MGI:2145890,Ano6
MGI:2145895,Slc38a1
MGI:2145900,Fam83h
MGI:2145901,Mfsd5
MGI:2145902,Tigd5
MGI:2145950,Scrib
MGI:2145953,Kdelr3
MGI:2145955,Prkaa1
MGI:2145969,Ugt3a2
MGI:2145977,Dip2b
MGI:2145995,Amigo2
MGI:2146001,Ccdc65
MGI:2146005,Mtbp
MGI:2146009,Dennd3
MGI:2146012,Card10
MGI:2146015,Lmf2
MGI:2146020,Mief1
MGI:2146021,Mal2
MGI:2146027,Csdc2
MGI:2146030,Slc2a13
MGI:2146034,Krt72
MGI:2146046,Adamts12
MGI:2146049,Tmem71
MGI:2146052,Agxt2
MGI:2146055,Ugt3a1
MGI:2146066,Ccdc184
MGI:2146071,Tubgcp6
MGI:2146080,Shisa8
MGI:2146102,Gsdmc2
MGI:2146110,Washc5
MGI:2146149,Egflam
MGI:2146156,Espl1
MGI:2146159,Alg10b
MGI:2146182,Tafa5
MGI:2146189,Topors
MGI:2146198,Ttc38
MGI:2146207,Gga1
MGI:2146220,Fbxo4
MGI:2146227,Fam83f
MGI:2146232,AW549877
MGI:2146236,Slc45a4
MGI:2146242,AW557046
MGI:2146285,Nol12
MGI:2146320,Dock10
MGI:2146322,Deptor
MGI:2146335,Cip2a
MGI:2146350,Scaf4
MGI:2146359,Krtap13-1
MGI:2146370,Cggbp1
MGI:2146388,Ubxn7
MGI:2146407,Vps8
MGI:2146423,Ccdc58
MGI:2146430,Cblb
MGI:2146443,Xxylt1
MGI:2146468,Urb1
MGI:2146512,Slc7a4
MGI:2146553,Osbpl11
MGI:2146559,AU021092
MGI:2146565,Nsun3
MGI:2146571,Rfc4
MGI:2146574,Ildr1
MGI:2146607,Clic6
MGI:2146616,Eaf2
MGI:2146620,Srl
MGI:2146634,Slc51a
MGI:2146636,Hrg
MGI:2146663,P3h2
MGI:2146785,Gpsm3
MGI:2146808,Safb2
MGI:2146813,Plekhh2
MGI:2146818,Oard1
MGI:2146830,Ldhal6b
MGI:2146836,Brpf3
MGI:2146838,Dlk2
MGI:2146839,AI413582
MGI:2146851,Tfb1m
MGI:2146854,Fam234a
MGI:2146855,Nrm
MGI:2146885,Spata2
MGI:2146901,Trip10
MGI:2146906,Ift140
MGI:2146908,AI661453
MGI:2146912,Vmac
MGI:2146921,Cyp4f15
MGI:2146974,Safb
MGI:2146995,Mpig6b
MGI:2147003,Arhgap28
MGI:2147006,Gnptg
MGI:2147030,Catsperd
MGI:2147032,Ticam1
MGI:2147036,Ttbk1
MGI:2147038,Treml2
MGI:2147039,Stap2
MGI:2147043,Rmdn2
MGI:2147067,Dhx57
MGI:2147077,Pkdcc
MGI:2147092,Dus3l
MGI:2147134,Fbxo11
MGI:2147162,Unc119b
MGI:2147183,Abhd3
MGI:2147191,Tnfaip8
MGI:2147194,Rbm27
MGI:2147199,Afap1l1
MGI:2147269,Slc39a3
MGI:2147274,Arap3
MGI:2147279,Slc39a6
MGI:2147298,Cep120
MGI:2147319,Svil
MGI:2147351,Me2
MGI:2147363,Slc6a7
MGI:2147376,AW554918
MGI:2147427,Wdr74
MGI:2147434,Nmrk1
MGI:2147437,Rrp12
MGI:2147497,Cyp2c50
MGI:2147502,Glyat
MGI:2147529,Gpr137
MGI:2147538,Btaf1
MGI:2147545,Fam160b1
MGI:2147553,Uqcc3
MGI:2147570,Marveld1
MGI:2147577,Ffar4
MGI:2147583,Macrod1
MGI:2147592,Lipo3
MGI:2147595,Carns1
MGI:2147598,AI837181
MGI:2147606,Kazald1
MGI:2147607,Ccdc85b
MGI:2147611,Spindoc
MGI:2147613,Aldh3b2
MGI:2147616,Otub1
MGI:2147627,Yars
MGI:2147658,Afap1l2
MGI:2147661,Vps37c
MGI:2147677,Lpxn
MGI:2147679,Patl1
MGI:2147707,Kank1
MGI:2147713,Tmem151a
MGI:2147716,Slc16a12
MGI:2147731,Slc25a45
MGI:2147749,Atrnl1
MGI:2147790,Fermt3
MGI:2147810,Tmem132a
MGI:2147834,Slc6a8
MGI:2147848,Radx
MGI:2147870,Lrch2
MGI:2147887,Armcx4
MGI:2147897,Cenpi
MGI:2147903,Atg4a
MGI:2147913,Igsf1
MGI:2147914,Nxt2
MGI:2147918,B630019K06Rik
MGI:2147931,Nudt10
MGI:2147954,AU015836
MGI:2147968,Ezhip
MGI:2147987,Pcyt1b
MGI:2147993,Armcx6
MGI:2148019,Jade3
MGI:2148020,Tmem164
MGI:2148026,Armcx5
MGI:2148050,Nexmif
MGI:2148066,Slc38a5
MGI:1891217,Zfp423
MGI:2148149,Magee1
MGI:2148169,Mageb5
MGI:2148199,Pecr
MGI:2148202,Ces1d
MGI:2148204,Prrxl1
MGI:2148258,Taar1
MGI:1890257,Tas2r103
MGI:1890258,Tas2r116
MGI:1931139,Ppp1r14a
MGI:2148316,Magee2
MGI:1932286,Egln1
MGI:1932287,Egln2
MGI:1932288,Egln3
MGI:2148237,Zfp607b
MGI:2148239,Ugt2b37
MGI:2148248,1700102P08Rik
MGI:2148249,Ifit1bl2
MGI:2148252,Zfp979
MGI:2148251,Ddx19b
MGI:1890444,Dxo
MGI:2136691,H1f9
MGI:2148491,Acaa1a
MGI:2148508,Vmn1r48
MGI:2148509,Vmn1r47
MGI:2148510,Vmn1r43
MGI:2148511,Vmn1r42
MGI:2148512,Vmn1r52
MGI:2148513,V1ra8
MGI:2148514,Vmn1r54
MGI:2148515,Vmn1r50
MGI:2148516,Vmn1r53
MGI:2148517,Vmn1r44
MGI:2148518,Vmn1r40
MGI:2148519,Vmn1r46
MGI:2148520,Vmn1r41
MGI:2148522,Vmn1r10
MGI:2148523,Vmn1r29
MGI:2148524,Vmn1r11
MGI:2148526,Vmn1r13
MGI:2148527,Vmn1r15
MGI:2148528,Vmn1r14
MGI:2148529,Vmn1r25
MGI:2148568,Mageb4
MGI:2148639,4930544D05Rik
MGI:1890510,Atp6v0b
MGI:2148705,Foxp2
MGI:2148742,Cldn16
MGI:2148775,Tssk6
MGI:2148793,Kiss1r
MGI:2148796,Rnf123
MGI:2148800,Aipl1
MGI:2148802,Sec16b
MGI:1929648,Med20
MGI:2148811,Npnt
MGI:2148865,Dok4
MGI:2148896,Palmd
MGI:2137361,Slc28a3
MGI:1890498,Mcoln1
MGI:2148922,Ehmt2
MGI:2148924,Clic1
MGI:1933155,Arl4d
MGI:2148931,Ly6g6d
MGI:2148866,Krt23
MGI:2148974,Ly6g5c
MGI:2148975,Gpank1
MGI:2149010,Dock2
MGI:2149021,Unc13c
MGI:2136348,Lyve1
MGI:2149330,Slc5a5
MGI:1927240,Zbtb21
MGI:1929785,Umodl1
MGI:2149248,Krt82
MGI:2149543,Ubap1
MGI:1933184,Nop58
MGI:1929871,Terf2ip
MGI:1929869,Hic2
MGI:2149593,Tle6
MGI:1930121,Prdm15
MGI:1891883,C2cd2
MGI:1931010,Acp6
MGI:1930628,Hgh1
MGI:1930773,Pnkd
MGI:1890508,Zmpste24
MGI:1890495,Elac1
MGI:1890496,Elac2
MGI:2149632,Rpl31
MGI:2149633,Oas1c
MGI:1891374,Brdt
MGI:2149635,Slc13a3
MGI:2149673,Krtap5-5
MGI:2149712,Greb1
MGI:2149728,Impa2
MGI:2149738,4930444G20Rik
MGI:2149780,Gtf2ird2
MGI:2149786,Selenom
MGI:1890948,Supt16
MGI:2149820,Nans
MGI:2149821,Hsd17b11
MGI:2149839,Fam126a
MGI:2149842,Sdf2l1
MGI:2149905,Ugt2a1
MGI:2149946,Gopc
MGI:2149951,Prss28
MGI:2149952,Prss29
MGI:2149955,Olig3
MGI:2149960,Rasa2
MGI:2150010,Ferd3l
MGI:2150016,Spred1
MGI:2150019,Spred2
MGI:2150020,Rad51c
MGI:2149961,Pawr
MGI:1890494,Laptm4b
MGI:2150150,Slc4a10
MGI:2150152,Ubqln4
MGI:2150302,Ddhd1
MGI:2150308,Plcz1
MGI:2150309,Dscaml1
MGI:1891207,Plpbp
MGI:1891361,Psg29
MGI:1891359,Psg27
MGI:1891358,Psg26
MGI:1891357,Psg25
MGI:1891354,Psg22
MGI:1891360,Psg28
MGI:1891352,Psg20
MGI:1891353,Psg21
MGI:2149481,Cygb
MGI:1890816,Vsx1
MGI:2150386,Dcun1d1
MGI:1928277,Afg3l1
MGI:2150641,S1pr5
MGI:2150920,Fgfrl1
MGI:1891413,Tsga13
MGI:1890520,Vps4a
MGI:2150982,Pcdha1
MGI:2150380,Srd5a2
MGI:2151044,Defb6
MGI:2151045,Lsm10
MGI:2151054,Cnnm2
MGI:2151057,Foxn4
MGI:2151055,Cnnm3
MGI:2151060,Cnnm4
MGI:2151064,Strn3
MGI:2151070,Ophn1
MGI:2151071,C1galt1
MGI:2151075,Tnfrsf21
MGI:2151104,Akr1c20
MGI:2151110,Prelp
MGI:2151113,Optc
MGI:2151114,Dgcr8
MGI:2151118,Adarb2
MGI:2151136,Lrp1b
MGI:2151139,Il22b
MGI:2151152,Baz2a
MGI:2151156,Stim2
MGI:2151164,Tgm7
MGI:2150037,Mta1
MGI:2151172,Mta3
MGI:2151053,Serpinb7
MGI:2151208,Selenon
MGI:2151224,Alpk3
MGI:2151233,Dph1
MGI:2151253,Calca
MGI:2151254,Calcb
MGI:2151483,Derl2
MGI:1891351,Spock2
MGI:1928761,Slc19a2
MGI:1890619,Gan
MGI:2151721,Tpbpb
MGI:2151796,Pnpla3
MGI:2151797,Tgs1
MGI:2151839,Mreg
MGI:2151840,Tlcd3a
MGI:2151841,Ppp1r16b
MGI:2151886,Ngb
MGI:2151908,Olfr73
MGI:2151909,Olfr74
MGI:2151929,Cts3
MGI:2151221,Pop5
MGI:2152200,Acsm1
MGI:2152211,Necab2
MGI:2152213,Tirap
MGI:2152214,Pip4k2c
MGI:1891295,Ube3b
MGI:2152297,Pth2
MGI:2152337,1110038F14Rik
MGI:2152338,2310034C09Rik
MGI:2152342,Adam20
MGI:2152345,Taf4b
MGI:2152346,Taf4
MGI:2152389,Ivns1abp
MGI:2152406,Trim66
MGI:2152414,Ipo7
MGI:2152419,Stk33
MGI:2152434,Crip3
MGI:2152535,B3gnt3
MGI:2152695,Col4a6
MGI:2152819,B3galt6
MGI:2152835,Asb7
MGI:2152836,Asb10
MGI:2152844,Slc2a9
MGI:2152878,A1bg
MGI:2152883,Fbxl5
MGI:2152895,Helb
MGI:2152936,Srgap1
MGI:2152938,Srgap3
MGI:1891457,Polh
MGI:2151153,Boc
MGI:2152971,Rims1
MGI:2152972,Rims2
MGI:2153041,Gjc3
MGI:2153049,Klf16
MGI:1928704,Baalc
MGI:2153060,Gjc2
MGI:2153062,Mmp28
MGI:2153070,Synpo2
MGI:2153072,Trim37
MGI:2153084,Tshz2
MGI:2153089,Mrps2
MGI:2153093,Cspg4
MGI:2153111,Mrps6
MGI:2153181,Hnmt
MGI:2153182,Kcnn2
MGI:2153183,Kcnn3
MGI:2153205,Olfr76
MGI:2153206,Olfr77
MGI:2153207,Pofut1
MGI:2153249,Cd300c2
MGI:2153272,Trrap
MGI:2153340,Rnf34
MGI:1890357,Igf2bp1
MGI:1890358,Igf2bp2
MGI:1890359,Igf2bp3
MGI:2153463,Rxfp2
MGI:2153465,Bsnd
MGI:2153466,Tfap2d
MGI:2153470,Scgb3a2
MGI:1890894,Ndufv3
MGI:2153480,Atp6v0a4
MGI:2153518,Dmbx1
MGI:2153525,Muc4
MGI:2153530,Hamp2
MGI:2150656,Man2a2
MGI:2153588,Ppp1r3a
MGI:2153589,Acap3
MGI:2153608,Ube2j2
MGI:2153710,Bhlhe23
MGI:2153740,Zfp358
MGI:2153816,Strc
MGI:2153839,Hps3
MGI:2153887,Eri3
MGI:2154049,Smc1b
MGI:2154090,Igsf8
MGI:2154238,Plxnb1
MGI:2154239,Plxnb2
MGI:2154240,Plxnb3
MGI:2154244,Plxnd1
MGI:2154278,Ankrd6
MGI:2154405,Map4k3
MGI:2153044,Elmo1
MGI:2153045,Elmo2
MGI:2154580,Ube4a
MGI:2154658,Ubox5
MGI:2154952,Ripk3
MGI:2155091,Emid1
MGI:1932118,Prrt1
MGI:2155249,Gpr6
MGI:2155260,Rem2
MGI:2155278,Sesn1
